Seller.java,fr.inria.stamp.tavern.Seller,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,sellItem,23,KILLED,fr.inria.stamp.MainTest.test(fr.inria.stamp.MainTest)
Seller.java,fr.inria.stamp.tavern.Seller,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,sellItem,25,KILLED,fr.inria.stamp.MainTest.test(fr.inria.stamp.MainTest)
Seller.java,fr.inria.stamp.tavern.Seller,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,sellItem,29,KILLED,fr.inria.stamp.MainTest.test(fr.inria.stamp.MainTest)
Seller.java,fr.inria.stamp.tavern.Seller,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,sellItem,32,KILLED,fr.inria.stamp.MainTest.test(fr.inria.stamp.MainTest)
Seller.java,fr.inria.stamp.tavern.Seller,org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,sellItem,23,KILLED,fr.inria.stamp.MainTest.test(fr.inria.stamp.MainTest)
Seller.java,fr.inria.stamp.tavern.Seller,org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,sellItem,24,KILLED,fr.inria.stamp.MainTest.test(fr.inria.stamp.MainTest)
Seller.java,fr.inria.stamp.tavern.Seller,org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,sellItem,25,KILLED,fr.inria.stamp.MainTest.test(fr.inria.stamp.MainTest)
Seller.java,fr.inria.stamp.tavern.Seller,org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,sellItem,30,KILLED,fr.inria.stamp.MainTest.test(fr.inria.stamp.MainTest)
Seller.java,fr.inria.stamp.tavern.Seller,org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,sellItem,30,KILLED,fr.inria.stamp.MainTest.test(fr.inria.stamp.MainTest)
Seller.java,fr.inria.stamp.tavern.Seller,org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,sellItem,31,KILLED,fr.inria.stamp.MainTest.test(fr.inria.stamp.MainTest)
Seller.java,fr.inria.stamp.tavern.Seller,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE,sellItem,25,KILLED,fr.inria.stamp.MainTest.test(fr.inria.stamp.MainTest)
Seller.java,fr.inria.stamp.tavern.Seller,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE,sellItem,29,KILLED,fr.inria.stamp.MainTest.test(fr.inria.stamp.MainTest)
Seller.java,fr.inria.stamp.tavern.Seller,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_ORDER_ELSE,sellItem,23,KILLED,fr.inria.stamp.MainTest.test(fr.inria.stamp.MainTest)
Seller.java,fr.inria.stamp.tavern.Seller,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_ORDER_ELSE,sellItem,32,KILLED,fr.inria.stamp.MainTest.test(fr.inria.stamp.MainTest)
Seller.java,fr.inria.stamp.tavern.Seller,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_ORDER_IF,sellItem,23,KILLED,fr.inria.stamp.MainTest.test(fr.inria.stamp.MainTest)
Seller.java,fr.inria.stamp.tavern.Seller,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,sellItem,35,KILLED,fr.inria.stamp.MainTest.test(fr.inria.stamp.MainTest)
Seller.java,fr.inria.stamp.tavern.Seller,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,sellItem,34,KILLED,fr.inria.stamp.MainTest.test(fr.inria.stamp.MainTest)
Seller.java,fr.inria.stamp.tavern.Seller,org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,sellItem,33,KILLED,fr.inria.stamp.MainTest.test(fr.inria.stamp.MainTest)
Seller.java,fr.inria.stamp.tavern.Seller,org.pitest.mutationtest.engine.gregor.mutators.ConstructorCallMutator,toString,43,KILLED,fr.inria.stamp.MainTest.test(fr.inria.stamp.MainTest)
Seller.java,fr.inria.stamp.tavern.Seller,org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,toString,43,KILLED,fr.inria.stamp.MainTest.test(fr.inria.stamp.MainTest)
Seller.java,fr.inria.stamp.tavern.Seller,org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,toString,43,KILLED,fr.inria.stamp.MainTest.test(fr.inria.stamp.MainTest)
Seller.java,fr.inria.stamp.tavern.Seller,org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,toString,43,KILLED,fr.inria.stamp.MainTest.test(fr.inria.stamp.MainTest)
Seller.java,fr.inria.stamp.tavern.Seller,org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,toString,43,KILLED,fr.inria.stamp.MainTest.test(fr.inria.stamp.MainTest)
Seller.java,fr.inria.stamp.tavern.Seller,org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,toString,43,KILLED,fr.inria.stamp.MainTest.test(fr.inria.stamp.MainTest)
Seller.java,fr.inria.stamp.tavern.Seller,org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,toString,43,KILLED,fr.inria.stamp.MainTest.test(fr.inria.stamp.MainTest)
Seller.java,fr.inria.stamp.tavern.Seller,org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,toString,43,KILLED,fr.inria.stamp.MainTest.test(fr.inria.stamp.MainTest)
Seller.java,fr.inria.stamp.tavern.Seller,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,toString,43,KILLED,fr.inria.stamp.MainTest.test(fr.inria.stamp.MainTest)
Seller.java,fr.inria.stamp.tavern.Seller,org.pitest.mutationtest.engine.gregor.mutators.experimental.NakedReceiverMutator,toString,43,KILLED,fr.inria.stamp.MainTest.test(fr.inria.stamp.MainTest)
Seller.java,fr.inria.stamp.tavern.Seller,org.pitest.mutationtest.engine.gregor.mutators.experimental.NakedReceiverMutator,toString,43,KILLED,fr.inria.stamp.MainTest.test(fr.inria.stamp.MainTest)
Seller.java,fr.inria.stamp.tavern.Seller,org.pitest.mutationtest.engine.gregor.mutators.experimental.NakedReceiverMutator,toString,43,KILLED,fr.inria.stamp.MainTest.test(fr.inria.stamp.MainTest)
Seller.java,fr.inria.stamp.tavern.Seller,org.pitest.mutationtest.engine.gregor.mutators.experimental.NakedReceiverMutator,toString,43,KILLED,fr.inria.stamp.MainTest.test(fr.inria.stamp.MainTest)
Seller.java,fr.inria.stamp.tavern.Seller,org.pitest.mutationtest.engine.gregor.mutators.experimental.NakedReceiverMutator,toString,43,KILLED,fr.inria.stamp.MainTest.test(fr.inria.stamp.MainTest)
Seller.java,fr.inria.stamp.tavern.Seller,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,sellItem,32,KILLED,fr.inria.stamp.AmplMainTest.testlitNum13litNum304(fr.inria.stamp.AmplMainTest)
Seller.java,fr.inria.stamp.tavern.Seller,org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,sellItem,31,KILLED,fr.inria.stamp.AmplMainTest.testlitNum15litNum340(fr.inria.stamp.AmplMainTest)
Seller.java,fr.inria.stamp.tavern.Seller,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF,sellItem,25,SURVIVED,none
Seller.java,fr.inria.stamp.tavern.Seller,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF,sellItem,29,SURVIVED,none
Seller.java,fr.inria.stamp.tavern.Seller,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_ORDER_IF,sellItem,32,KILLED,fr.inria.stamp.AmplMainTest.testlitNum15litNum340(fr.inria.stamp.AmplMainTest)
Seller.java,fr.inria.stamp.tavern.Seller,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,sellItem,38,KILLED,fr.inria.stamp.AmplMainTest.testlitNum15litNum340(fr.inria.stamp.AmplMainTest)
Player.java,fr.inria.stamp.tavern.Player,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF,buyItem,31,KILLED,fr.inria.stamp.AmplMainTest.testlitNum15litNum340(fr.inria.stamp.AmplMainTest)
