Seller.java,fr.inria.stamp.tavern.Seller,org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,<init>,17,KILLED,fr.inria.stamp.MainTest.test(fr.inria.stamp.MainTest)
Seller.java,fr.inria.stamp.tavern.Seller,org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,<init>,18,KILLED,fr.inria.stamp.MainTest.test(fr.inria.stamp.MainTest)
Seller.java,fr.inria.stamp.tavern.Seller,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,sellItem,23,KILLED,fr.inria.stamp.MainTest.test(fr.inria.stamp.MainTest)
Seller.java,fr.inria.stamp.tavern.Seller,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,sellItem,32,SURVIVED,none
Seller.java,fr.inria.stamp.tavern.Seller,org.pitest.mutationtest.engine.gregor.mutators.IncrementsMutator,sellItem,23,KILLED,fr.inria.stamp.MainTest.test(fr.inria.stamp.MainTest)
Seller.java,fr.inria.stamp.tavern.Seller,org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,sellItem,23,KILLED,fr.inria.stamp.MainTest.test(fr.inria.stamp.MainTest)
Seller.java,fr.inria.stamp.tavern.Seller,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,sellItem,33,KILLED,fr.inria.stamp.MainTest.test(fr.inria.stamp.MainTest)
Seller.java,fr.inria.stamp.tavern.Seller,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,sellItem,23,KILLED,fr.inria.stamp.MainTest.test(fr.inria.stamp.MainTest)
Seller.java,fr.inria.stamp.tavern.Seller,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,sellItem,25,KILLED,fr.inria.stamp.MainTest.test(fr.inria.stamp.MainTest)
Seller.java,fr.inria.stamp.tavern.Seller,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,sellItem,29,KILLED,fr.inria.stamp.MainTest.test(fr.inria.stamp.MainTest)
Seller.java,fr.inria.stamp.tavern.Seller,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,sellItem,32,KILLED,fr.inria.stamp.MainTest.test(fr.inria.stamp.MainTest)
Seller.java,fr.inria.stamp.tavern.Seller,org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,sellItem,23,KILLED,fr.inria.stamp.MainTest.test(fr.inria.stamp.MainTest)
Seller.java,fr.inria.stamp.tavern.Seller,org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,sellItem,24,KILLED,fr.inria.stamp.MainTest.test(fr.inria.stamp.MainTest)
Seller.java,fr.inria.stamp.tavern.Seller,org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,sellItem,25,KILLED,fr.inria.stamp.MainTest.test(fr.inria.stamp.MainTest)
Seller.java,fr.inria.stamp.tavern.Seller,org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,sellItem,30,KILLED,fr.inria.stamp.MainTest.test(fr.inria.stamp.MainTest)
Seller.java,fr.inria.stamp.tavern.Seller,org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,sellItem,30,KILLED,fr.inria.stamp.MainTest.test(fr.inria.stamp.MainTest)
Seller.java,fr.inria.stamp.tavern.Seller,org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,sellItem,31,KILLED,fr.inria.stamp.MainTest.test(fr.inria.stamp.MainTest)
Seller.java,fr.inria.stamp.tavern.Seller,org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,sellItem,31,SURVIVED,none
Seller.java,fr.inria.stamp.tavern.Seller,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE,sellItem,25,KILLED,fr.inria.stamp.MainTest.test(fr.inria.stamp.MainTest)
Seller.java,fr.inria.stamp.tavern.Seller,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE,sellItem,29,KILLED,fr.inria.stamp.MainTest.test(fr.inria.stamp.MainTest)
